id,source,company_name,legal_rep,est_date,capital,company_type,reg_number,taxpayer_id,business_term,credit_code,status,address,province,city,district,industry,business_scope,metadata
COMP_000030,马克数据网,合肥市瑶海区西梅鲜花店,彭浩然,2022-05-19,未知,个体工商户,340102601562557,92340102MA8P29LE8G,2022-05-19至无固定期限,MA8P29LE-8,存续,安徽省合肥市瑶海区张集路大兴新居C区7号商101室,安徽省,合肥市,瑶海区,农业,一般项目：礼品花卉销售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）,"{""company_name"": ""合肥市瑶海区西梅鲜花店"", ""legal_rep"": ""彭浩然"", ""credit_code"": ""MA8P29LE-8"", ""est_date"": ""2022-05-19"", ""status"": ""存续"", ""address"": ""安徽省合肥市瑶海区张集路大兴新居C区7号商101室"", ""id"": 31.0, ""company_type"": ""个体工商户"", ""approval_date"": ""19/5/2022"", ""business_scope"": ""一般项目：礼品花卉销售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）"", ""business_term"": ""2022-05-19至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""92340102MA8P29LE8G"", ""reg_number"": ""340102601562557"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000031,马克数据网,陕西沣渭园林有限公司安徽分公司,王家西,2016-03-08,未知,有限责任公司分公司(自然人投资或控股),340100001520383,91340100MA2MTLJK0N,2016-03-08至无固定期限,MA2MTLJK-0,注销,合肥市瑶海区和平路城市绿苑（东区）6幢607室,安徽省,合肥市,瑶海区,农业,在总公司授权范围内经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"{""company_name"": ""陕西沣渭园林有限公司安徽分公司"", ""legal_rep"": ""王家西"", ""credit_code"": ""MA2MTLJK-0"", ""est_date"": ""2016-03-08"", ""status"": ""注销"", ""address"": ""合肥市瑶海区和平路城市绿苑（东区）6幢607室"", ""id"": 32.0, ""company_type"": ""有限责任公司分公司(自然人投资或控股)"", ""approval_date"": ""21/7/2017"", ""business_scope"": ""在总公司授权范围内经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动）"", ""business_term"": ""2016-03-08至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""91340100MA2MTLJK0N"", ""reg_number"": ""340100001520383"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000032,马克数据网,安徽甘垦农业科技有限公司,胡珍珍,2021-04-20,5000000,有限责任公司(自然人独资),340102000421555,91340102MA8L8P2PXK,2021-04-20至无固定期限,MA8L8P2P-X,存续,安徽省合肥市瑶海区天长路57号藏龙阁3幢202室,安徽省,合肥市,瑶海区,农业,一般项目：与农业生产经营有关的技术、信息、设施建设运营等服务；谷物种植；蔬菜种植；豆类种植；薯类种植；棉花种植；食用菌种植；花卉种植；油料种植；水生植物种植；园艺产品种植；水果种植；中草药种植；树木种植经营；水产品批发；水产品零售；农业机械销售；农业机械租赁；智能农业管理；农业园艺服务；农业机械服务；农业生产托管服务；农作物收割服务；肥料销售；化肥销售；农产品的生产、销售、加工、运输、贮藏及其他相关服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）许可项目：动物饲养；水产养殖（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）,"{""company_name"": ""安徽甘垦农业科技有限公司"", ""legal_rep"": ""胡珍珍"", ""credit_code"": ""MA8L8P2P-X"", ""capital"": ""5000000"", ""est_date"": ""2021-04-20"", ""status"": ""存续"", ""address"": ""安徽省合肥市瑶海区天长路57号藏龙阁3幢202室"", ""id"": 33.0, ""company_type"": ""有限责任公司(自然人独资)"", ""approval_date"": ""18/1/2023"", ""business_scope"": ""一般项目：与农业生产经营有关的技术、信息、设施建设运营等服务；谷物种植；蔬菜种植；豆类种植；薯类种植；棉花种植；食用菌种植；花卉种植；油料种植；水生植物种植；园艺产品种植；水果种植；中草药种植；树木种植经营；水产品批发；水产品零售；农业机械销售；农业机械租赁；智能农业管理；农业园艺服务；农业机械服务；农业生产托管服务；农作物收割服务；肥料销售；化肥销售；农产品的生产、销售、加工、运输、贮藏及其他相关服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）许可项目：动物饲养；水产养殖（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）"", ""business_term"": ""2021-04-20至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""91340102MA8L8P2PXK"", ""reg_number"": ""340102000421555"", ""contact_phone"": ""13865910983;17895514253"", ""email"": ""373822201@qq.com|17895514253@qq.com"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000033,马克数据网,合肥市瑶海区沈万三菌菇商行,沈玉梅,2020-06-02,未知,个体工商户,340102601147180,92340102MA2UUM8N09,未知,MA2UUM8N0,注销,安徽省合肥市瑶海区和平路周谷堆大兴农产品国际物流园内蔬菜区交易中心A12幢14＃仓铺,安徽省,合肥市,瑶海区,农业,食用菌菇批发、零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"{""company_name"": ""合肥市瑶海区沈万三菌菇商行"", ""legal_rep"": ""沈玉梅"", ""credit_code"": ""MA2UUM8N0"", ""est_date"": ""2020-06-02"", ""status"": ""注销"", ""address"": ""安徽省合肥市瑶海区和平路周谷堆大兴农产品国际物流园内蔬菜区交易中心A12幢14＃仓铺"", ""id"": 34.0, ""company_type"": ""个体工商户"", ""approval_date"": ""3/6/2020"", ""business_scope"": ""食用菌菇批发、零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）"", ""source"": ""马克数据网"", ""taxpayer_id"": ""92340102MA2UUM8N09"", ""reg_number"": ""340102601147180"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000034,马克数据网,合肥苗渠农业发展有限公司,李玉杰,2023-01-18,1000000,有限责任公司（自然人投资或控股的法人独资）,未知,91340102MA8PXJP3XC,2023-01-18至无固定期限,MA8PXJP3-X,存续,安徽省合肥市瑶海区丰乐亭路名门皇马A2栋201室,安徽省,合肥市,瑶海区,农业,一般项目：蔬菜种植；花卉种植；园艺产品种植；智能农业管理；农业生产托管服务；与农业生产经营有关的技术、信息、设施建设运营等服务；农业园艺服务；农业科学研究和试验发展；农业面源和重金属污染防治技术服务；农副产品销售；互联网销售（除销售需要许可的商品）（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）,"{""company_name"": ""合肥苗渠农业发展有限公司"", ""legal_rep"": ""李玉杰"", ""credit_code"": ""MA8PXJP3-X"", ""capital"": ""1000000"", ""est_date"": ""2023-01-18"", ""status"": ""存续"", ""address"": ""安徽省合肥市瑶海区丰乐亭路名门皇马A2栋201室"", ""id"": 35.0, ""company_type"": ""有限责任公司（自然人投资或控股的法人独资）"", ""approval_date"": ""18/1/2023"", ""business_scope"": ""一般项目：蔬菜种植；花卉种植；园艺产品种植；智能农业管理；农业生产托管服务；与农业生产经营有关的技术、信息、设施建设运营等服务；农业园艺服务；农业科学研究和试验发展；农业面源和重金属污染防治技术服务；农副产品销售；互联网销售（除销售需要许可的商品）（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）"", ""business_term"": ""2023-01-18至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""91340102MA8PXJP3XC"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000035,马克数据网,合肥市富园花卉有限公司,焦长剑,2012-12-18,100000,有限责任公司(自然人独资),340108000105543,913401000652015165,2012-12-18至无固定期限,06520151-6,存续,合肥市新站区三十头社区四十头村四春路6号,安徽省,合肥市,瑶海区,农业,一般项目：花卉种植；礼品花卉销售；建筑用木料及木材组件加工；园区管理服务；信息咨询服务（不含许可类信息咨询服务）；普通货物仓储服务（不含危险化学品等需许可审批的项目）；仓储设备租赁服务；非居住房地产租赁；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；门窗制造加工；建筑装饰、水暖管道零件及其他建筑用金属制品制造（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）,"{""company_name"": ""合肥市富园花卉有限公司"", ""legal_rep"": ""焦长剑"", ""credit_code"": ""06520151-6"", ""capital"": ""100000"", ""est_date"": ""2012-12-18"", ""status"": ""存续"", ""address"": ""合肥市新站区三十头社区四十头村四春路6号"", ""id"": 36.0, ""company_type"": ""有限责任公司(自然人独资)"", ""approval_date"": ""22/3/2023"", ""business_scope"": ""一般项目：花卉种植；礼品花卉销售；建筑用木料及木材组件加工；园区管理服务；信息咨询服务（不含许可类信息咨询服务）；普通货物仓储服务（不含危险化学品等需许可审批的项目）；仓储设备租赁服务；非居住房地产租赁；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；门窗制造加工；建筑装饰、水暖管道零件及其他建筑用金属制品制造（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）"", ""business_term"": ""2012-12-18至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""913401000652015165"", ""reg_number"": ""340108000105543"", ""contact_phone"": ""13855108739;17354158220"", ""email"": ""1875934920@qq.com|13855108739@qq.com|13761585@qq.com"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""新站区""}"
COMP_000036,马克数据网,合肥市姚氏花卉有限公司,姚红俊,2006-08-28,1000000,有限责任公司(自然人投资或控股),3401002031614,91340100MA2XA38JXL,2006-08-28至2036-08-10,MA2XA38J-X,吊销,安徽省合肥市蚌埠路34号楼203室,安徽省,合肥市,瑶海区,林业,花卉苗木盆景生产、销售，园林景观设计、施工、养护咨询服务。,"{""company_name"": ""合肥市姚氏花卉有限公司"", ""legal_rep"": ""姚红俊"", ""credit_code"": ""MA2XA38J-X"", ""capital"": ""1000000"", ""est_date"": ""2006-08-28"", ""status"": ""吊销"", ""address"": ""安徽省合肥市蚌埠路34号楼203室"", ""id"": 37.0, ""company_type"": ""有限责任公司(自然人投资或控股)"", ""approval_date"": ""21/12/2008"", ""business_scope"": ""花卉苗木盆景生产、销售，园林景观设计、施工、养护咨询服务。"", ""business_term"": ""2006-08-28至2036-08-10"", ""source"": ""马克数据网"", ""taxpayer_id"": ""91340100MA2XA38JXL"", ""reg_number"": ""3401002031614"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""林业""}"
COMP_000037,马克数据网,合肥彦青生态农业专业合作社,朱彦青,2011-05-24,10000000,农民专业合作社,340108NA001002X,93340100MA2N1EBG6X,2011-05-24至无固定期限,MA2N1EBG-6,存续,安徽省合肥市新站区磨店乡于湾村全中村民组,安徽省,合肥市,瑶海区,农业,以本社成员为主要服务对象，提供农业生产资料购买，农产品（除专项审批）销售、加工、贮藏以及与农业生产经营有关的技术、信息服务。,"{""company_name"": ""合肥彦青生态农业专业合作社"", ""legal_rep"": ""朱彦青"", ""credit_code"": ""MA2N1EBG-6"", ""capital"": ""10000000"", ""est_date"": ""2011-05-24"", ""status"": ""存续"", ""address"": ""安徽省合肥市新站区磨店乡于湾村全中村民组"", ""id"": 38.0, ""company_type"": ""农民专业合作社"", ""approval_date"": ""4/6/2015"", ""company_size"": ""小于50人"", ""business_scope"": ""以本社成员为主要服务对象，提供农业生产资料购买，农产品（除专项审批）销售、加工、贮藏以及与农业生产经营有关的技术、信息服务。"", ""business_term"": ""2011-05-24至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""93340100MA2N1EBG6X"", ""reg_number"": ""340108NA001002X"", ""contact_phone"": ""13605600001"", ""email"": ""13605600001@qq.com|13605600001@163.com|1235685954@qq.com|949125110@qq.com|45678@qq.com|13605600001@139.com"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""新站区""}"
COMP_000038,马克数据网,合肥市瑶海区简爱花店鲜花店,刘佳洁,2023-03-27,未知,个体工商户,340102601770313,92340102MA8Q88QKX7,2023-03-27至无固定期限,MA8Q88QK-X,注销,安徽省合肥市瑶海区保利东郡5幢107室,安徽省,合肥市,瑶海区,农业,许可项目：食品销售；食品互联网销售；烟草制品零售（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：礼品花卉销售；工艺美术品及礼仪用品销售（象牙及其制品除外）；食品销售（仅销售预包装食品）；食品互联网销售（仅销售预包装食品）；互联网销售（除销售需要许可的商品）；婚庆礼仪服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）,"{""company_name"": ""合肥市瑶海区简爱花店鲜花店"", ""legal_rep"": ""刘佳洁"", ""credit_code"": ""MA8Q88QK-X"", ""est_date"": ""2023-03-27"", ""status"": ""注销"", ""address"": ""安徽省合肥市瑶海区保利东郡5幢107室"", ""id"": 39.0, ""company_type"": ""个体工商户"", ""approval_date"": ""22/5/2023"", ""business_scope"": ""许可项目：食品销售；食品互联网销售；烟草制品零售（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：礼品花卉销售；工艺美术品及礼仪用品销售（象牙及其制品除外）；食品销售（仅销售预包装食品）；食品互联网销售（仅销售预包装食品）；互联网销售（除销售需要许可的商品）；婚庆礼仪服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）"", ""business_term"": ""2023-03-27至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""92340102MA8Q88QKX7"", ""reg_number"": ""340102601770313"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000039,马克数据网,合肥市瑶海区未语花店,莫文荣,2019-08-14,未知,个体工商户,340102601012253,92340102MA2U0YK16L,2019-08-14至无固定期限,MA2U0YK1-6,存续,安徽省合肥市瑶海区临泉路与王岗大道交口东南圣地雅阁1-16幢1001,安徽省,合肥市,瑶海区,农业,花卉、苗木、盆景、日用百货销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"{""company_name"": ""合肥市瑶海区未语花店"", ""legal_rep"": ""莫文荣"", ""credit_code"": ""MA2U0YK1-6"", ""est_date"": ""2019-08-14"", ""status"": ""存续"", ""address"": ""安徽省合肥市瑶海区临泉路与王岗大道交口东南圣地雅阁1-16幢1001"", ""id"": 40.0, ""company_type"": ""个体工商户"", ""approval_date"": ""14/8/2019"", ""business_scope"": ""花卉、苗木、盆景、日用百货销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）"", ""business_term"": ""2019-08-14至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""92340102MA2U0YK16L"", ""reg_number"": ""340102601012253"", ""contact_phone"": ""13655603641"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000040,马克数据网,合肥市瑶海区花之俏花卉店,陈志梅,2019-11-28,未知,个体工商户,340102601070767,92340102MA2UBR7Y49,2019-11-28至无固定期限,MA2UBR7Y4,存续,合肥市瑶海区店岗新村125号,安徽省,合肥市,瑶海区,农业,许可项目：食品销售（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：花卉种植；礼品花卉销售；花卉绿植租借与代管理；婚庆礼仪服务；工艺美术品及收藏品批发（象牙及其制品除外）；工艺美术品及收藏品零售（象牙及其制品除外）；新鲜水果批发；新鲜水果零售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）,"{""company_name"": ""合肥市瑶海区花之俏花卉店"", ""legal_rep"": ""陈志梅"", ""credit_code"": ""MA2UBR7Y4"", ""est_date"": ""2019-11-28"", ""status"": ""存续"", ""address"": ""合肥市瑶海区店岗新村125号"", ""id"": 41.0, ""company_type"": ""个体工商户"", ""approval_date"": ""2/6/2022"", ""business_scope"": ""许可项目：食品销售（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：花卉种植；礼品花卉销售；花卉绿植租借与代管理；婚庆礼仪服务；工艺美术品及收藏品批发（象牙及其制品除外）；工艺美术品及收藏品零售（象牙及其制品除外）；新鲜水果批发；新鲜水果零售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）"", ""business_term"": ""2019-11-28至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""92340102MA2UBR7Y49"", ""reg_number"": ""340102601070767"", ""contact_phone"": ""13721103144"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000041,马克数据网,合肥凌鹏农业发展有限公司,王建群,2020-11-19,1000000,有限责任公司(自然人投资或控股),340102000375548,91340102MA2WEXL18B,2020-11-19至无固定期限,MA2WEXL1-8,存续,安徽省合肥市瑶海区龙岗开发区汴河路与郎溪路交叉口南200米龙腾家园三期41栋102室,安徽省,合肥市,瑶海区,农业,蔬菜种植；农产品种植；农业技术开发、技术咨询、技术交流、技术转让、技术推广、技术服务；果品、蔬菜批发；鲜肉批发；肉、禽、蛋、奶及水产品批发；鲜禽批发；鲜禽零售；肉、禽、蛋、奶及水产品零售；果品、蔬菜零售；农副产品零售；冷冻鱼；冷冻虾。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"{""company_name"": ""合肥凌鹏农业发展有限公司"", ""legal_rep"": ""王建群"", ""credit_code"": ""MA2WEXL1-8"", ""capital"": ""1000000"", ""est_date"": ""2020-11-19"", ""status"": ""存续"", ""address"": ""安徽省合肥市瑶海区龙岗开发区汴河路与郎溪路交叉口南200米龙腾家园三期41栋102室"", ""id"": 42.0, ""company_type"": ""有限责任公司(自然人投资或控股)"", ""approval_date"": ""19/11/2020"", ""business_scope"": ""蔬菜种植；农产品种植；农业技术开发、技术咨询、技术交流、技术转让、技术推广、技术服务；果品、蔬菜批发；鲜肉批发；肉、禽、蛋、奶及水产品批发；鲜禽批发；鲜禽零售；肉、禽、蛋、奶及水产品零售；果品、蔬菜零售；农副产品零售；冷冻鱼；冷冻虾。（依法须经批准的项目，经相关部门批准后方可开展经营活动）"", ""business_term"": ""2020-11-19至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""91340102MA2WEXL18B"", ""reg_number"": ""340102000375548"", ""contact_phone"": ""13866768611"", ""email"": ""304954180@qq.com"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000042,马克数据网,合肥市瑶海区花楹鲜花绿植店,张盈盈,2020-10-13,未知,个体工商户,340102601224261,92340102MA2WAC5K29,2020-10-13至无固定期限,MA2WAC5K-2,存续,合肥市瑶海区胜利路与临泉路交口向南100米,安徽省,合肥市,瑶海区,农业,百货零售；鲜花批发（含互联网批发）；礼品鲜花零售(含互联网零售)；盆栽花批发（含互联网批发）；花盆栽培植物零售(含互联网零售)；装饰物品批发（含互联网批发）；装饰物零售(含互联网零售)（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"{""company_name"": ""合肥市瑶海区花楹鲜花绿植店"", ""legal_rep"": ""张盈盈"", ""credit_code"": ""MA2WAC5K-2"", ""est_date"": ""2020-10-13"", ""status"": ""存续"", ""address"": ""合肥市瑶海区胜利路与临泉路交口向南100米"", ""id"": 43.0, ""company_type"": ""个体工商户"", ""approval_date"": ""13/10/2020"", ""business_scope"": ""百货零售；鲜花批发（含互联网批发）；礼品鲜花零售(含互联网零售)；盆栽花批发（含互联网批发）；花盆栽培植物零售(含互联网零售)；装饰物品批发（含互联网批发）；装饰物零售(含互联网零售)（依法须经批准的项目，经相关部门批准后方可开展经营活动）"", ""business_term"": ""2020-10-13至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""92340102MA2WAC5K29"", ""reg_number"": ""340102601224261"", ""contact_phone"": ""18356765987"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000043,马克数据网,邓乐乐,邓乐乐,2021-02-03,未知,个体工商户,340102601283519,92340102MA2WNK5X10,2021-02-03至无固定期限,MA2WNK5X-1,存续,合肥市瑶海区长江东路1150号中房名都1-107,安徽省,合肥市,瑶海区,农业,鲜花、干花销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"{""company_name"": ""邓乐乐"", ""legal_rep"": ""邓乐乐"", ""credit_code"": ""MA2WNK5X-1"", ""est_date"": ""2021-02-03"", ""status"": ""存续"", ""address"": ""合肥市瑶海区长江东路1150号中房名都1-107"", ""id"": 44.0, ""company_type"": ""个体工商户"", ""approval_date"": ""3/2/2021"", ""business_scope"": ""鲜花、干花销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）"", ""business_term"": ""2021-02-03至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""92340102MA2WNK5X10"", ""reg_number"": ""340102601283519"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000044,马克数据网,合肥市瑶海区正百草中药材经营部,吴柏珍,2019-07-25,未知,个体工商户,340102601002484,92340102MA2TY8MA60,2019-07-25至无固定期限,MA2TY8MA-6,存续,安徽省合肥市瑶海区临泉路与定远路交口风景苑2号楼22号,安徽省,合肥市,瑶海区,农业,中药材种植及销售；茶籽油料种植、加工、销售；茶籽饼收购与销售；农副产品、土特产品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"{""company_name"": ""合肥市瑶海区正百草中药材经营部"", ""legal_rep"": ""吴柏珍"", ""credit_code"": ""MA2TY8MA-6"", ""est_date"": ""2019-07-25"", ""status"": ""存续"", ""address"": ""安徽省合肥市瑶海区临泉路与定远路交口风景苑2号楼22号"", ""id"": 45.0, ""company_type"": ""个体工商户"", ""approval_date"": ""25/7/2019"", ""business_scope"": ""中药材种植及销售；茶籽油料种植、加工、销售；茶籽饼收购与销售；农副产品、土特产品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）"", ""business_term"": ""2019-07-25至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""92340102MA2TY8MA60"", ""reg_number"": ""340102601002484"", ""contact_phone"": ""18556537007"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000045,马克数据网,张红,张红,2017-09-04,未知,个体工商户,340102600718954,92340102MA2NYYM69R,2017-09-04至无固定期限,MA2NYYM6-9,存续,合肥市瑶海区凤阳路集贸市内125号摊位,安徽省,合肥市,瑶海区,农业,农场品零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"{""company_name"": ""张红"", ""legal_rep"": ""张红"", ""credit_code"": ""MA2NYYM6-9"", ""est_date"": ""2017-09-04"", ""status"": ""存续"", ""address"": ""合肥市瑶海区凤阳路集贸市内125号摊位"", ""id"": 46.0, ""company_type"": ""个体工商户"", ""approval_date"": ""4/9/2017"", ""business_scope"": ""农场品零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）"", ""business_term"": ""2017-09-04至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""92340102MA2NYYM69R"", ""reg_number"": ""340102600718954"", ""contact_phone"": ""15056098350"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000046,马克数据网,合肥一欣园艺有限公司,龚瑞涛,2019-04-24,5000000,有限责任公司(自然人投资或控股),340102000190696,91340102MA2TN1TG0J,2019-04-24至无固定期限,MA2TN1TG-0,注销,安徽省合肥市瑶海区临泉路森海豪庭一栋802,安徽省,合肥市,瑶海区,农业,园林绿化工程、园林景观工程设计、施工、养护；园林绿化设备安装；苗木、花卉、草坪的培育、销售；花卉租赁；网络通讯工程、网络综合布线工程、网络监控工程设计、安装；通讯设备安装、上门维修；通讯技术服务；通讯设备、五金电料销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"{""company_name"": ""合肥一欣园艺有限公司"", ""legal_rep"": ""龚瑞涛"", ""credit_code"": ""MA2TN1TG-0"", ""capital"": ""5000000"", ""est_date"": ""2019-04-24"", ""status"": ""注销"", ""address"": ""安徽省合肥市瑶海区临泉路森海豪庭一栋802"", ""id"": 47.0, ""company_type"": ""有限责任公司(自然人投资或控股)"", ""approval_date"": ""4/12/2019"", ""business_scope"": ""园林绿化工程、园林景观工程设计、施工、养护；园林绿化设备安装；苗木、花卉、草坪的培育、销售；花卉租赁；网络通讯工程、网络综合布线工程、网络监控工程设计、安装；通讯设备安装、上门维修；通讯技术服务；通讯设备、五金电料销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）"", ""business_term"": ""2019-04-24至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""91340102MA2TN1TG0J"", ""reg_number"": ""340102000190696"", ""contact_phone"": ""18019942897"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
COMP_000047,马克数据网,合肥落叶农业种植有限公司,汪晚霞,2023-04-17,50000,有限责任公司(自然人投资或控股),未知,91340102MA8QBDYH6E,2023-04-17至无固定期限,MA8QBDYH-6,存续,安徽省合肥市瑶海区临泉路与铜陵路交叉口安徽大市场6区2077号商铺,安徽省,合肥市,瑶海区,农业,一般项目：谷物种植；豆类种植；蔬菜种植；花卉种植；水果种植；谷物销售；农副产品销售；林业产品销售；农产品的生产、销售、加工、运输、贮藏及其他相关服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）,"{""company_name"": ""合肥落叶农业种植有限公司"", ""legal_rep"": ""汪晚霞"", ""credit_code"": ""MA8QBDYH-6"", ""capital"": ""50000"", ""est_date"": ""2023-04-17"", ""status"": ""存续"", ""address"": ""安徽省合肥市瑶海区临泉路与铜陵路交叉口安徽大市场6区2077号商铺"", ""id"": 48.0, ""company_type"": ""有限责任公司(自然人投资或控股)"", ""approval_date"": ""17/4/2023"", ""business_scope"": ""一般项目：谷物种植；豆类种植；蔬菜种植；花卉种植；水果种植；谷物销售；农副产品销售；林业产品销售；农产品的生产、销售、加工、运输、贮藏及其他相关服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）"", ""business_term"": ""2023-04-17至无固定期限"", ""source"": ""马克数据网"", ""taxpayer_id"": ""91340102MA8QBDYH6E"", ""province"": ""安徽省"", ""city"": ""合肥市"", ""district"": ""瑶海区"", ""industry"": ""农业"", ""county"": ""瑶海区""}"
